userID,artistID,tagID,cluster
3,122,15,1418.0
3,122,33,3714.0
3,122,46,421.0
3,134,14,826.0
3,134,33,3714.0
3,134,34,930.0
3,134,70,3516.0
4,53,18,575.0
4,64,13,443.0
4,64,18,575.0
4,70,18,575.0
4,153,74,345.0
4,156,79,1222.0
4,170,78,871.0
4,174,88,2501.0
4,175,14,826.0
4,184,24,435.0
4,192,24,435.0
5,53,95,3673.0
5,154,94,1050.0
5,182,95,3673.0
5,182,99,195.0
5,190,95,3673.0
5,197,95,3673.0
5,222,94,1050.0
5,232,94,1050.0
7,288,127,200.0
7,288,128,45.0
8,291,24,435.0
8,291,130,777.0
8,345,30,233.0
8,345,130,777.0
8,345,134,1108.0
8,345,135,233.0
8,348,30,233.0
8,348,73,149.0
9,8,73,149.0
9,8,138,78.0
9,8,139,830.0
9,8,141,651.0
9,371,137,234.0
9,374,137,234.0
9,375,140,435.0
9,384,144,822.0
9,390,139,830.0
9,396,139,830.0
9,397,137,234.0
9,397,139,830.0
9,397,141,651.0
9,398,137,234.0
9,402,137,234.0
9,403,73,149.0
9,414,137,234.0
10,196,81,500.0
10,196,165,40.0
10,199,81,500.0
10,199,165,40.0
10,430,81,500.0
10,430,165,40.0
10,440,165,40.0
11,234,170,1737.0
12,300,24,435.0
12,300,109,73.0
12,333,24,435.0
12,333,73,149.0
12,333,109,73.0
12,405,78,871.0
12,405,79,1222.0
12,489,79,1222.0
12,489,177,1654.0
12,489,198,879.0
12,492,176,45.0
12,492,178,112.0
12,492,180,881.0
12,492,186,45.0
12,494,79,1222.0
12,494,176,45.0
12,494,178,112.0
12,496,72,78.0
12,496,78,871.0
12,496,79,1222.0
12,497,78,871.0
12,497,79,1222.0
12,497,177,1654.0
12,503,1,1654.0
12,503,5,276.0
12,504,73,149.0
12,507,176,45.0
12,507,178,112.0
12,507,186,45.0
12,508,78,871.0
12,508,79,1222.0
12,511,24,435.0
12,511,73,149.0
12,511,192,1318.0
12,512,1,1654.0
12,512,78,871.0
12,512,79,1222.0
12,512,177,1654.0
12,513,78,871.0
12,513,79,1222.0
12,517,1,1654.0
12,517,73,149.0
12,517,79,1222.0
12,517,177,1654.0
13,89,18,575.0
13,89,24,435.0
13,89,39,750.0
13,89,49,777.0
13,89,124,21.0
13,89,130,777.0
13,89,134,1108.0
13,89,167,1208.0
13,89,199,1479.0
13,89,200,267.0
13,89,201,246.0
13,89,202,1479.0
13,89,203,2509.0
13,89,204,96.0
13,89,205,261.0
13,89,206,234.0
13,89,207,200.0
13,89,208,3429.0
13,89,209,2196.0
13,89,213,413.0
13,89,214,362.0
13,89,215,89.0
13,89,228,907.0
13,89,229,734.0
13,89,230,190.0
13,89,231,2524.0
13,89,232,148.0
13,89,233,762.0
13,89,234,159.0
13,89,235,21.0
14,557,75,2501.0
14,557,245,3057.0
14,557,248,3057.0
14,557,249,664.0
14,557,263,2786.0
14,557,267,1722.0
14,563,247,714.0
14,563,252,45.0
14,563,254,339.0
16,346,81,500.0
16,346,296,69.0
16,636,24,435.0
16,636,167,1208.0
16,636,293,2401.0
16,640,24,435.0
16,640,73,149.0
16,640,130,777.0
16,640,291,1232.0
16,640,293,2401.0
16,640,294,1232.0
16,648,291,1232.0
16,648,292,269.0
16,648,294,1232.0
16,648,307,464.0
16,648,310,814.0
16,648,312,1232.0
16,648,313,1321.0
16,650,79,1222.0
16,650,231,2524.0
16,650,293,2401.0
16,650,294,1232.0
16,650,297,73.0
16,650,306,145.0
16,662,167,1208.0
16,667,73,149.0
16,667,79,1222.0
16,667,130,777.0
16,667,291,1232.0
16,667,293,2401.0
16,667,294,1232.0
16,667,297,73.0
16,667,299,288.0
16,668,24,435.0
16,668,73,149.0
16,668,79,1222.0
18,389,23,229.0
20,752,341,45.0
20,752,343,502.0
21,289,24,435.0
21,289,39,750.0
21,289,73,149.0
21,289,79,1222.0
21,289,127,200.0
21,289,130,777.0
21,289,200,267.0
21,289,203,2509.0
21,289,346,912.0
21,289,347,206.0
21,289,348,206.0
21,289,349,153.0
21,289,350,206.0
21,289,353,912.0
21,289,354,1136.0
21,289,359,732.0
21,289,362,18.0
21,289,364,346.0
21,289,367,172.0
21,289,372,136.0
21,289,374,650.0
21,299,24,435.0
21,299,39,750.0
21,299,73,149.0
21,299,130,777.0
21,299,308,488.0
21,299,346,912.0
21,299,356,24.0
21,299,371,45.0
21,465,24,435.0
21,465,39,750.0
21,465,73,149.0
21,465,79,1222.0
21,465,130,777.0
21,465,165,40.0
21,465,285,413.0
21,465,346,912.0
21,465,348,206.0
21,465,349,153.0
21,465,350,206.0
21,465,354,1136.0
21,465,358,7.0
21,465,361,2148.0
21,465,370,346.0
21,792,18,575.0
21,792,24,435.0
21,792,49,777.0
21,792,130,777.0
21,792,165,40.0
21,792,285,413.0
21,792,308,488.0
21,792,319,326.0
21,792,346,912.0
21,792,356,24.0
21,792,368,1838.0
21,794,18,575.0
21,794,24,435.0
